index,frequency_hz,wavelength_m,classification,cortical_regions,activities,frequency_11_decimal,wavelength_11_decimal
179,0.6038138338,496498160.887284,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.6038138338,496498160.887284
180,0.60445414052,495972213.445497,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.60445414052,495972213.445497
181,0.60509512625,495446823.143207,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.60509512625,495446823.143207
182,0.6057367917,494921989.398452,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.6057367917,494921989.398452
183,0.60637913759,494397711.6223,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.60637913759,494397711.6223
184,0.60702216466,493873989.210785,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.60702216466,493873989.210785
185,0.60766587361,493350821.593787,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.60766587361,493350821.593787
186,0.60831026518,492828208.169874,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.60831026518,492828208.169874
187,0.60895534008,492306148.363221,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.60895534008,492306148.363221
188,0.60960109905,491784641.57495,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.60960109905,491784641.57495
189,0.6102475428,491263687.231679,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.6102475428,491263687.231679
190,0.61089467207,490743284.737059,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61089467207,490743284.737059
191,0.61154248757,490223433.520119,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61154248757,490223433.520119
192,0.61219099005,489704132.979015,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61219099005,489704132.979015
193,0.61284018022,489185382.545216,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61284018022,489185382.545216
194,0.61349005881,488667181.63537,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61349005881,488667181.63537
195,0.61414062656,488149529.659411,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61414062656,488149529.659411
196,0.6147918842,487632426.036505,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.6147918842,487632426.036505
197,0.61544383245,487115870.194955,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61544383245,487115870.194955
198,0.61609647206,486599861.540522,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61609647206,486599861.540522
199,0.61674980375,486084399.503954,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61674980375,486084399.503954
200,0.61740382825,485569483.509272,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61740382825,485569483.509272
201,0.61805854631,485055112.966002,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61805854631,485055112.966002
202,0.61871395866,484541287.300654,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61871395866,484541287.300654
203,0.61937006603,484028005.940925,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.61937006603,484028005.940925
204,0.62002686916,483515268.307893,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62002686916,483515268.307893
205,0.62068436878,483003073.831654,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62068436878,483003073.831654
206,0.62134256565,482491421.920178,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62134256565,482491421.920178
207,0.62200146049,481980312.013785,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62200146049,481980312.013785
208,0.62266105405,481469743.530686,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62266105405,481469743.530686
209,0.62332134707,480959715.898087,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62332134707,480959715.898087
210,0.62398234028,480450228.5521,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62398234028,480450228.5521
211,0.62464403444,479941280.90692,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62464403444,479941280.90692
212,0.62530643028,479432872.40107,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62530643028,479432872.40107
213,0.62596952855,478925002.458892,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62596952855,478925002.458892
214,0.62663333,478417670.505972,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62663333,478417670.505972
215,0.62729783537,477910875.976757,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62729783537,477910875.976757
216,0.6279630454,477404618.306859,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.6279630454,477404618.306859
217,0.62862896084,476898896.925469,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62862896084,476898896.925469
218,0.62929558245,476393711.255425,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62929558245,476393711.255425
219,0.62996291097,475889060.735953,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.62996291097,475889060.735953
220,0.63063094715,475384944.799882,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63063094715,475384944.799882
221,0.63129969173,474881362.888766,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63129969173,474881362.888766
222,0.63196914548,474378314.422769,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63196914548,474378314.422769
223,0.63263930915,473875798.838353,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63263930915,473875798.838353
224,0.63331018348,473373815.580636,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63331018348,473373815.580636
225,0.63398176923,472872364.080929,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63398176923,472872364.080929
226,0.63465406715,472371443.779221,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63465406715,472371443.779221
227,0.63532707801,471871054.101808,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63532707801,471871054.101808
228,0.63600080255,471371194.498503,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63600080255,471371194.498503
229,0.63667524153,470871864.405417,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63667524153,470871864.405417
230,0.63735039572,470373063.252485,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63735039572,470373063.252485
231,0.63802626586,469874790.493002,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63802626586,469874790.493002
232,0.63870285272,469377045.559284,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63870285272,469377045.559284
233,0.63938015706,468879827.89223,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.63938015706,468879827.89223
234,0.64005817963,468383136.941241,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64005817963,468383136.941241
235,0.64073692121,467886972.134924,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64073692121,467886972.134924
236,0.64141638255,467391332.925037,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64141638255,467391332.925037
237,0.64209656442,466896218.749901,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64209656442,466896218.749901
238,0.64277746757,466401629.063564,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64277746757,466401629.063564
239,0.64345909279,465907563.292202,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64345909279,465907563.292202
240,0.64414144082,465414020.899448,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64414144082,465414020.899448
241,0.64482451244,464921001.321108,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64482451244,464921001.321108
242,0.64550830841,464428504.008634,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64550830841,464428504.008634
243,0.64619282951,463936528.400244,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64619282951,463936528.400244
244,0.6468780765,463445073.949728,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.6468780765,463445073.949728
245,0.64756405015,462954140.104839,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64756405015,462954140.104839
246,0.64825075123,462463726.3145,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64825075123,462463726.3145
247,0.64893818052,461973832.021678,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64893818052,461973832.021678
248,0.64962633878,461484456.684763,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.64962633878,461484456.684763
249,0.65031522679,460995599.749057,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65031522679,460995599.749057
250,0.65100484532,460507260.668141,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65100484532,460507260.668141
251,0.65169519515,460019438.889675,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65169519515,460019438.889675
252,0.65238627706,459532133.862509,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65238627706,459532133.862509
253,0.65307809181,459045345.05074,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65307809181,459045345.05074
254,0.65377064019,458559071.898478,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65377064019,458559071.898478
255,0.65446392297,458073313.865067,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65446392297,458073313.865067
256,0.65515794093,457588070.403975,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65515794093,457588070.403975
257,0.65585269486,457103340.962858,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65585269486,457103340.962858
258,0.65654818553,456619125.004499,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65654818553,456619125.004499
259,0.65724441373,456135421.978887,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65724441373,456135421.978887
260,0.65794138023,455652231.351067,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65794138023,455652231.351067
261,0.65863908582,455169552.573335,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65863908582,455169552.573335
262,0.65933753128,454687385.106078,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.65933753128,454687385.106078
263,0.6600367174,454205728.403921,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.6600367174,454205728.403921
264,0.66073664497,453724581.922669,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66073664497,453724581.922669
265,0.66143731476,453243945.133,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66143731476,453243945.133
266,0.66213872757,452763817.486127,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66213872757,452763817.486127
267,0.66284088419,452284198.441305,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66284088419,452284198.441305
268,0.66354378539,451805087.472556,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66354378539,451805087.472556
269,0.66424743198,451326484.027757,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66424743198,451326484.027757
270,0.66495182475,450848387.569599,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66495182475,450848387.569599
271,0.66565696447,450370797.57544,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66565696447,450370797.57544
272,0.66636285196,449893713.489893,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66636285196,449893713.489893
273,0.66706948799,449417134.792551,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66706948799,449417134.792551
274,0.66777687337,448941060.937119,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66777687337,448941060.937119
275,0.66848500888,448465491.39865,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66848500888,448465491.39865
276,0.66919389533,447990425.633161,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66919389533,447990425.633161
277,0.66990353351,447515863.111244,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.66990353351,447515863.111244
278,0.67061392421,447041803.304581,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67061392421,447041803.304581
279,0.67132506824,446568245.672637,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67132506824,446568245.672637
280,0.67203696639,446095189.689346,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67203696639,446095189.689346
281,0.67274961947,445622634.816472,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67274961947,445622634.816472
282,0.67346302827,445150580.530175,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67346302827,445150580.530175
283,0.6741771936,444679026.29449,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.6741771936,444679026.29449
284,0.67489211625,444207971.587785,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67489211625,444207971.587785
285,0.67560779703,443737415.876341,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67560779703,443737415.876341
286,0.67632423675,443267358.6276,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67632423675,443267358.6276
287,0.67704143621,442797799.316691,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67704143621,442797799.316691
288,0.67775939621,442328737.419836,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67775939621,442328737.419836
289,0.67847811757,441860172.401315,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67847811757,441860172.401315
290,0.67919760108,441392103.746092,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",0.67919760108,441392103.746092
